state,utility_name,zip_code,month,year,number_of_disconnections
Washington,Puget Sound Energy Inc,98380,August,2019,8
Washington,Puget Sound Energy Inc,98383,August,2019,20
Washington,Puget Sound Energy Inc,98385,August,2019,0
Washington,Puget Sound Energy Inc,98387,August,2019,36
Washington,Puget Sound Energy Inc,98388,August,2019,7
Washington,Puget Sound Energy Inc,98390,August,2019,4
Washington,Puget Sound Energy Inc,98391,August,2019,6
Washington,Puget Sound Energy Inc,98392,August,2019,3
Washington,Puget Sound Energy Inc,98402,August,2019,0
Washington,Puget Sound Energy Inc,98403,August,2019,4
Washington,Puget Sound Energy Inc,98404,August,2019,5
Washington,Puget Sound Energy Inc,98405,August,2019,30
Washington,Puget Sound Energy Inc,98406,August,2019,5
Washington,Puget Sound Energy Inc,98407,August,2019,8
Washington,Puget Sound Energy Inc,98408,August,2019,15
Washington,Puget Sound Energy Inc,98409,August,2019,22
Washington,Puget Sound Energy Inc,98418,August,2019,2
Washington,Puget Sound Energy Inc,98422,August,2019,10
Washington,Puget Sound Energy Inc,98424,August,2019,10
Washington,Puget Sound Energy Inc,98439,August,2019,31
Washington,Puget Sound Energy Inc,98443,August,2019,0
Washington,Puget Sound Energy Inc,98444,August,2019,4
Washington,Puget Sound Energy Inc,98445,August,2019,8
Washington,Puget Sound Energy Inc,98446,August,2019,3
Washington,Puget Sound Energy Inc,98465,August,2019,1
Washington,Puget Sound Energy Inc,98466,August,2019,2
Washington,Puget Sound Energy Inc,98467,August,2019,0
Washington,Puget Sound Energy Inc,98498,August,2019,52
Washington,Puget Sound Energy Inc,98499,August,2019,18
Washington,Puget Sound Energy Inc,98501,August,2019,69
Washington,Puget Sound Energy Inc,98502,August,2019,62
Washington,Puget Sound Energy Inc,98503,August,2019,100
Washington,Puget Sound Energy Inc,98506,August,2019,23
Washington,Puget Sound Energy Inc,98512,August,2019,39
Washington,Puget Sound Energy Inc,98513,August,2019,54
Washington,Puget Sound Energy Inc,98516,August,2019,17
Washington,Puget Sound Energy Inc,98530,August,2019,0
Washington,Puget Sound Energy Inc,98531,August,2019,0
Washington,Puget Sound Energy Inc,98532,August,2019,0
Washington,Puget Sound Energy Inc,98558,August,2019,0
Washington,Puget Sound Energy Inc,98568,August,2019,0
Washington,Puget Sound Energy Inc,98576,August,2019,0
Washington,Puget Sound Energy Inc,98579,August,2019,1
Washington,Puget Sound Energy Inc,98580,August,2019,0
Washington,Puget Sound Energy Inc,98589,August,2019,3
Washington,Puget Sound Energy Inc,98591,August,2019,0
Washington,Puget Sound Energy Inc,98596,August,2019,0
Washington,Puget Sound Energy Inc,98597,August,2019,0
Washington,Northwest Natural Gas Company,98601,August,2019,0
Washington,Northwest Natural Gas Company,98602,August,2019,0
Washington,Northwest Natural Gas Company,98604,August,2019,5
Washington,Northwest Natural Gas Company,98605,August,2019,0
Washington,Northwest Natural Gas Company,98606,August,2019,0
Washington,Northwest Natural Gas Company,98607,August,2019,6
Washington,Northwest Natural Gas Company,98610,August,2019,0
Washington,Northwest Natural Gas Company,98612,August,2019,0
Washington,Northwest Natural Gas Company,98617,August,2019,0
Washington,Northwest Natural Gas Company,98620,August,2019,0
Washington,Avista Utilities,98620,August,2019,0
Washington,Northwest Natural Gas Company,98626,August,2019,0
Washington,Northwest Natural Gas Company,98628,August,2019,0
Washington,Northwest Natural Gas Company,98629,August,2019,0
Washington,Northwest Natural Gas Company,98635,August,2019,0
Washington,Northwest Natural Gas Company,98639,August,2019,0
Washington,Northwest Natural Gas Company,98642,August,2019,3
Washington,Northwest Natural Gas Company,98648,August,2019,0
Washington,Avista Utilities,98648,August,2019,1
Washington,Northwest Natural Gas Company,98660,August,2019,2
Washington,Northwest Natural Gas Company,98661,August,2019,8
Washington,Northwest Natural Gas Company,98662,August,2019,6
Washington,Northwest Natural Gas Company,98663,August,2019,1
Washington,Northwest Natural Gas Company,98664,August,2019,3
Washington,Northwest Natural Gas Company,98665,August,2019,9
Washington,Northwest Natural Gas Company,98666,August,2019,0
Washington,Northwest Natural Gas Company,98668,August,2019,0
Washington,Northwest Natural Gas Company,98671,August,2019,2
Washington,Northwest Natural Gas Company,98672,August,2019,0
Washington,Northwest Natural Gas Company,98674,August,2019,0
Washington,Northwest Natural Gas Company,98675,August,2019,0
Washington,Northwest Natural Gas Company,98682,August,2019,12
Washington,Northwest Natural Gas Company,98683,August,2019,5
Washington,Northwest Natural Gas Company,98684,August,2019,5
Washington,Northwest Natural Gas Company,98685,August,2019,5
Washington,Northwest Natural Gas Company,98686,August,2019,1
Washington,Northwest Natural Gas Company,98762,August,2019,0
Washington,Avista Utilities,98857,August,2019,0
Washington,Northwest Natural Gas Company,98864,August,2019,0
Washington,Puget Sound Energy Inc,98922,August,2019,3
Washington,Puget Sound Energy Inc,98925,August,2019,0
Washington,Puget Sound Energy Inc,98926,August,2019,0
Washington,Puget Sound Energy Inc,98934,August,2019,0
Washington,Puget Sound Energy Inc,98940,August,2019,0
Washington,Puget Sound Energy Inc,98941,August,2019,4
Washington,Puget Sound Energy Inc,98943,August,2019,0
Washington,Puget Sound Energy Inc,98946,August,2019,0
Washington,Avista Utilities,99001,August,2019,7
Washington,Avista Utilities,99003,August,2019,1
Washington,Avista Utilities,99004,August,2019,4
Washington,Avista Utilities,99005,August,2019,3
Washington,Avista Utilities,99006,August,2019,5
Washington,Avista Utilities,99008,August,2019,0
Washington,Avista Utilities,99009,August,2019,1
Washington,Avista Utilities,99011,August,2019,0
Washington,Avista Utilities,99012,August,2019,3
Washington,Avista Utilities,99013,August,2019,2
Washington,Avista Utilities,99014,August,2019,0
Washington,Avista Utilities,99016,August,2019,4
Washington,Avista Utilities,99018,August,2019,0
Washington,Avista Utilities,99019,August,2019,3
Washington,Avista Utilities,99020,August,2019,0
Washington,Avista Utilities,99021,August,2019,1
Washington,Avista Utilities,99022,August,2019,3
Washington,Avista Utilities,99023,August,2019,0
Washington,Avista Utilities,99025,August,2019,0
Washington,Avista Utilities,99026,August,2019,1
Washington,Avista Utilities,99027,August,2019,1
Washington,Avista Utilities,99029,August,2019,1
Washington,Avista Utilities,99030,August,2019,0
Washington,Avista Utilities,99031,August,2019,2
Washington,Avista Utilities,99032,August,2019,0
Washington,Avista Utilities,99033,August,2019,0
Washington,Avista Utilities,99034,August,2019,0
Washington,Avista Utilities,99036,August,2019,0
Washington,Avista Utilities,99037,August,2019,1
Washington,Avista Utilities,99039,August,2019,0
Washington,Avista Utilities,99040,August,2019,2
Washington,Avista Utilities,99101,August,2019,0
Washington,Avista Utilities,99102,August,2019,2
Washington,Avista Utilities,99103,August,2019,0
Washington,Avista Utilities,99104,August,2019,0
Washington,Avista Utilities,99107,August,2019,0
Washington,Avista Utilities,99109,August,2019,1
Washington,Avista Utilities,99110,August,2019,2
Washington,Avista Utilities,99111,August,2019,9
Washington,Avista Utilities,99113,August,2019,0
Washington,Avista Utilities,99114,August,2019,4
Washington,Avista Utilities,99117,August,2019,1
Washington,Avista Utilities,99122,August,2019,0
Washington,Avista Utilities,99125,August,2019,2
Washington,Avista Utilities,99126,August,2019,1
Washington,Avista Utilities,99128,August,2019,0
Washington,Avista Utilities,99129,August,2019,0
Washington,Avista Utilities,99130,August,2019,3
Washington,Avista Utilities,99131,August,2019,0
Washington,Avista Utilities,99134,August,2019,0
Washington,Avista Utilities,99137,August,2019,0
Washington,Avista Utilities,99138,August,2019,6
Washington,Avista Utilities,99141,August,2019,6
Washington,Avista Utilities,99143,August,2019,0
Washington,Avista Utilities,99144,August,2019,0
Washington,Avista Utilities,99146,August,2019,0
Washington,Avista Utilities,99148,August,2019,2
Washington,Avista Utilities,99149,August,2019,0
Washington,Avista Utilities,99151,August,2019,1
Washington,Avista Utilities,99156,August,2019,0
Washington,Avista Utilities,99157,August,2019,0
Washington,Avista Utilities,99158,August,2019,1
Washington,Avista Utilities,99159,August,2019,0
Washington,Avista Utilities,99160,August,2019,1
Washington,Avista Utilities,99161,August,2019,2
Washington,Avista Utilities,99163,August,2019,56
Washington,Avista Utilities,99164,August,2019,0
Washington,Avista Utilities,99167,August,2019,0
Washington,Avista Utilities,99169,August,2019,3
Washington,Avista Utilities,99170,August,2019,2
Washington,Avista Utilities,99171,August,2019,1
Washington,Avista Utilities,99173,August,2019,1
Washington,Avista Utilities,99174,August,2019,0
Washington,Avista Utilities,99176,August,2019,1
Washington,Avista Utilities,99179,August,2019,0
Washington,Avista Utilities,99181,August,2019,0
Washington,Avista Utilities,99185,August,2019,0
Washington,Avista Utilities,99201,August,2019,29
Washington,Avista Utilities,99202,August,2019,141
Washington,Avista Utilities,99203,August,2019,18
Washington,Avista Utilities,99204,August,2019,8
Washington,Avista Utilities,99205,August,2019,48
Washington,Avista Utilities,99206,August,2019,16
Washington,Avista Utilities,99207,August,2019,174
Washington,Avista Utilities,99208,August,2019,47
Washington,Avista Utilities,99212,August,2019,81
Washington,Avista Utilities,99216,August,2019,7
Washington,Avista Utilities,99217,August,2019,49
Washington,Avista Utilities,99218,August,2019,9
Washington,Avista Utilities,99219,August,2019,0
Washington,Avista Utilities,99220,August,2019,0
Washington,Avista Utilities,99223,August,2019,22
Washington,Avista Utilities,99224,August,2019,18
Washington,Avista Utilities,99260,August,2019,0
Washington,Avista Utilities,99326,August,2019,0
Washington,Avista Utilities,99335,August,2019,0
Washington,Avista Utilities,99341,August,2019,2
Washington,Avista Utilities,99344,August,2019,8
Washington,Avista Utilities,99371,August,2019,0
Washington,Avista Utilities,99402,August,2019,3
Washington,Avista Utilities,99403,August,2019,10
Washington,Puget Sound Energy Inc,98001,December,2019,8
Washington,Puget Sound Energy Inc,98002,December,2019,105
Washington,Puget Sound Energy Inc,98003,December,2019,42
Washington,Puget Sound Energy Inc,98004,December,2019,25
Washington,Puget Sound Energy Inc,98005,December,2019,11
Washington,Puget Sound Energy Inc,98006,December,2019,2
Washington,Puget Sound Energy Inc,98007,December,2019,25
Washington,Puget Sound Energy Inc,98008,December,2019,7
Washington,Puget Sound Energy Inc,98010,December,2019,0
Washington,Puget Sound Energy Inc,98011,December,2019,26
Washington,Puget Sound Energy Inc,98012,December,2019,2
Washington,Puget Sound Energy Inc,98014,December,2019,0
Washington,Puget Sound Energy Inc,98019,December,2019,0
Washington,Puget Sound Energy Inc,98020,December,2019,0
Washington,Puget Sound Energy Inc,98021,December,2019,0
Washington,Puget Sound Energy Inc,98022,December,2019,0
Washington,Puget Sound Energy Inc,98023,December,2019,165
Washington,Puget Sound Energy Inc,98024,December,2019,0
Washington,Puget Sound Energy Inc,98026,December,2019,5
Washington,Northwest Natural Gas Company,98026,December,2019,0
Washington,Puget Sound Energy Inc,98027,December,2019,5
Washington,Puget Sound Energy Inc,98028,December,2019,0
Washington,Puget Sound Energy Inc,98029,December,2019,6
Washington,Puget Sound Energy Inc,98030,December,2019,2
Washington,Puget Sound Energy Inc,98031,December,2019,1
Washington,Puget Sound Energy Inc,98032,December,2019,125
Washington,Puget Sound Energy Inc,98033,December,2019,58
Washington,Puget Sound Energy Inc,98034,December,2019,125
Washington,Puget Sound Energy Inc,98036,December,2019,1
Washington,Puget Sound Energy Inc,98037,December,2019,2
Washington,Puget Sound Energy Inc,98038,December,2019,1
Washington,Puget Sound Energy Inc,98039,December,2019,0
Washington,Puget Sound Energy Inc,98040,December,2019,0
Washington,Puget Sound Energy Inc,98042,December,2019,3
Washington,Puget Sound Energy Inc,98043,December,2019,2
Washington,Puget Sound Energy Inc,98045,December,2019,0
Washington,Puget Sound Energy Inc,98047,December,2019,21
Washington,Puget Sound Energy Inc,98051,December,2019,0
Washington,Puget Sound Energy Inc,98052,December,2019,37
Washington,Puget Sound Energy Inc,98053,December,2019,4
Washington,Puget Sound Energy Inc,98055,December,2019,22
Washington,Puget Sound Energy Inc,98056,December,2019,13
Washington,Puget Sound Energy Inc,98057,December,2019,4
Washington,Puget Sound Energy Inc,98058,December,2019,28
Washington,Puget Sound Energy Inc,98059,December,2019,2
Washington,Puget Sound Energy Inc,98065,December,2019,2
Washington,Puget Sound Energy Inc,98068,December,2019,0
Washington,Puget Sound Energy Inc,98070,December,2019,2
Washington,Puget Sound Energy Inc,98072,December,2019,2
Washington,Puget Sound Energy Inc,98074,December,2019,0
Washington,Puget Sound Energy Inc,98075,December,2019,0
Washington,Puget Sound Energy Inc,98077,December,2019,0
Washington,Puget Sound Energy Inc,98087,December,2019,7
Washington,Puget Sound Energy Inc,98092,December,2019,94
Washington,Puget Sound Energy Inc,98101,December,2019,0
Washington,Puget Sound Energy Inc,98102,December,2019,11
Washington,Puget Sound Energy Inc,98103,December,2019,3
Washington,Puget Sound Energy Inc,98104,December,2019,0
Washington,Puget Sound Energy Inc,98105,December,2019,10
Washington,Puget Sound Energy Inc,98106,December,2019,1
Washington,Puget Sound Energy Inc,98107,December,2019,0
Washington,Puget Sound Energy Inc,98108,December,2019,2
Washington,Puget Sound Energy Inc,98109,December,2019,3
Washington,Puget Sound Energy Inc,98110,December,2019,19
Washington,Puget Sound Energy Inc,98112,December,2019,11
Washington,Puget Sound Energy Inc,98115,December,2019,14
Washington,Puget Sound Energy Inc,98116,December,2019,9
Washington,Puget Sound Energy Inc,98117,December,2019,28
Washington,Puget Sound Energy Inc,98118,December,2019,0
Washington,Northwest Natural Gas Company,98119,December,2019,0
Washington,Puget Sound Energy Inc,98119,December,2019,2
Washington,Puget Sound Energy Inc,98121,December,2019,0
Washington,Puget Sound Energy Inc,98122,December,2019,10
Washington,Puget Sound Energy Inc,98125,December,2019,13
Washington,Puget Sound Energy Inc,98126,December,2019,0
Washington,Northwest Natural Gas Company,98127,December,2019,0
Washington,Puget Sound Energy Inc,98133,December,2019,5
Washington,Puget Sound Energy Inc,98134,December,2019,0
Washington,Puget Sound Energy Inc,98136,December,2019,4
Washington,Puget Sound Energy Inc,98144,December,2019,1
Washington,Puget Sound Energy Inc,98146,December,2019,0
Washington,Puget Sound Energy Inc,98148,December,2019,2
Washington,Puget Sound Energy Inc,98155,December,2019,13
Washington,Puget Sound Energy Inc,98166,December,2019,2
Washington,Puget Sound Energy Inc,98168,December,2019,34
Washington,Puget Sound Energy Inc,98177,December,2019,21
Washington,Puget Sound Energy Inc,98178,December,2019,0
Washington,Puget Sound Energy Inc,98188,December,2019,68
Washington,Puget Sound Energy Inc,98198,December,2019,166
Washington,Puget Sound Energy Inc,98199,December,2019,5
Washington,Puget Sound Energy Inc,98201,December,2019,14
Washington,Puget Sound Energy Inc,98203,December,2019,3
Washington,Puget Sound Energy Inc,98204,December,2019,4
Washington,Puget Sound Energy Inc,98208,December,2019,3
Washington,Northwest Natural Gas Company,98208,December,2019,0
Washington,Puget Sound Energy Inc,98220,December,2019,3
Washington,Puget Sound Energy Inc,98221,December,2019,0
Washington,Puget Sound Energy Inc,98223,December,2019,0
Washington,Puget Sound Energy Inc,98224,December,2019,0
Washington,Puget Sound Energy Inc,98225,December,2019,26
Washington,Puget Sound Energy Inc,98226,December,2019,23
Washington,Puget Sound Energy Inc,98229,December,2019,29
Washington,Puget Sound Energy Inc,98230,December,2019,13
Washington,Puget Sound Energy Inc,98232,December,2019,0
Washington,Puget Sound Energy Inc,98233,December,2019,22
Washington,Puget Sound Energy Inc,98235,December,2019,0
Washington,Puget Sound Energy Inc,98236,December,2019,0
Washington,Puget Sound Energy Inc,98237,December,2019,0
Washington,Puget Sound Energy Inc,98238,December,2019,0
Washington,Puget Sound Energy Inc,98239,December,2019,0
