state,utility_name,year,month,county,zip_code,number_of_disonnections
Maryland,Southern Maryland Electric Cooperative,2023,March,Calvert,,0
Maryland,Southern Maryland Electric Cooperative,2023,March,Charles,,28
Maryland,Southern Maryland Electric Cooperative,2023,March,St. Mary's,,3
Maryland,Southern Maryland Electric Cooperative,2023,March,Prince George's,,9
Maryland,Southern Maryland Electric Cooperative,2023,April,Calvert,,35
Maryland,Southern Maryland Electric Cooperative,2023,April,Charles,,227
Maryland,Southern Maryland Electric Cooperative,2023,April,St. Mary's,,34
Maryland,Southern Maryland Electric Cooperative,2023,April,Prince George's,,37
Maryland,Southern Maryland Electric Cooperative,2023,May,Calvert,,127
Maryland,Southern Maryland Electric Cooperative,2023,May,Charles,,394
Maryland,Southern Maryland Electric Cooperative,2023,May,St. Mary's,,286
Maryland,Southern Maryland Electric Cooperative,2023,May,Prince George's,,79
Maryland,Southern Maryland Electric Cooperative,2023,June,Calvert,,88
Maryland,Southern Maryland Electric Cooperative,2023,June,Charles,,335
Maryland,Southern Maryland Electric Cooperative,2023,June,St. Mary's,,168
Maryland,Southern Maryland Electric Cooperative,2023,June,Prince George's,,50
Maryland,Southern Maryland Electric Cooperative,2023,July,Calvert,,22
Maryland,Southern Maryland Electric Cooperative,2023,July,Charles,,244
Maryland,Southern Maryland Electric Cooperative,2023,July,St. Mary's,,73
Maryland,Southern Maryland Electric Cooperative,2023,July,Prince George's,,34
Maryland,Southern Maryland Electric Cooperative,2023,August,Calvert,,64
Maryland,Southern Maryland Electric Cooperative,2023,August,Charles,,216
Maryland,Southern Maryland Electric Cooperative,2023,August,St. Mary's,,136
Maryland,Southern Maryland Electric Cooperative,2023,August,Prince George's,,41
Maryland,Southern Maryland Electric Cooperative,2023,September,Calvert,,74
Maryland,Southern Maryland Electric Cooperative,2023,September,Charles,,239
Maryland,Southern Maryland Electric Cooperative,2023,September,St. Mary's,,73
Maryland,Southern Maryland Electric Cooperative,2023,September,Prince George's,,47
Maryland,Southern Maryland Electric Cooperative,2023,October,Calvert,,122
Maryland,Southern Maryland Electric Cooperative,2023,October,Charles,,238
Maryland,Southern Maryland Electric Cooperative,2023,October,St. Mary's,,101
Maryland,Southern Maryland Electric Cooperative,2023,October,Prince George's,,50
Maryland,Southern Maryland Electric Cooperative,2023,November,Calvert,,7
Maryland,Southern Maryland Electric Cooperative,2023,November,Charles,,21
Maryland,Southern Maryland Electric Cooperative,2023,November,St. Mary's,,9
Maryland,Southern Maryland Electric Cooperative,2023,November,Prince George's,,5
Maryland,Southern Maryland Electric Cooperative,2023,December,Calvert,,8
Maryland,Southern Maryland Electric Cooperative,2023,December,Charles,,24
Maryland,Southern Maryland Electric Cooperative,2023,December,St. Mary's,,41
Maryland,Southern Maryland Electric Cooperative,2023,December,Prince George's,,24
Maryland,Southern Maryland Electric Cooperative,2024,January,Calvert,,28
Maryland,Southern Maryland Electric Cooperative,2024,January,Charles,,40
Maryland,Southern Maryland Electric Cooperative,2024,January,St. Mary's,,66
Maryland,Southern Maryland Electric Cooperative,2024,January,Prince George's,,7
Maryland,Southern Maryland Electric Cooperative,2024,February,Calvert,,16
Maryland,Southern Maryland Electric Cooperative,2024,February,Charles,,134
Maryland,Southern Maryland Electric Cooperative,2024,February,St. Mary's,,31
Maryland,Southern Maryland Electric Cooperative,2024,February,Prince George's,,33
Maryland,Southern Maryland Electric Cooperative,2024,March,Calvert,,10
Maryland,Southern Maryland Electric Cooperative,2024,March,Charles,,23
Maryland,Southern Maryland Electric Cooperative,2024,March,St. Mary's,,49
Maryland,Southern Maryland Electric Cooperative,2024,March,Prince George's,,2
Maryland,Southern Maryland Electric Cooperative,2024,April,Calvert,,121
Maryland,Southern Maryland Electric Cooperative,2024,April,Charles,,678
Maryland,Southern Maryland Electric Cooperative,2024,April,St. Mary's,,72
Maryland,Southern Maryland Electric Cooperative,2024,April,Prince George's,,183
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20615,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20629,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20639,26
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20657,95
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20676,16
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20678,46
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20685,18
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20688,3
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20689,4
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20732,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20736,5
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20754,9
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20615,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20629,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20639,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20657,15
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20676,2
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20678,8
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20685,3
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20688,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20689,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20732,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20736,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Calvert,20754,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20601,68
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20602,143
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20603,77
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20607,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20611,2
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20612,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20613,7
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20616,31
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20617,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20622,4
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20625,6
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20632,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20637,11
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20640,46
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20643,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20645,2
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20646,41
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20658,9
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20659,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20661,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20662,15
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20664,5
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20675,2
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20677,4
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20693,2
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20695,40
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20601,6
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20602,13
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20603,5
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20607,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20611,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20612,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20613,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20616,4
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20617,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20622,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20625,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20632,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20637,3
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20640,5
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20643,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20645,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20646,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20658,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20659,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20661,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20662,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20664,4
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20675,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20677,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20693,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Charles,20695,4
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20601,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20607,26
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20608,10
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20613,57
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20735,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20744,0
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20772,1
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20607,3
Maryland,Southern Maryland Electric Cooperative,2024,May,Prince George's,20613,1
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20606,1
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20609,11
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20618,3
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20619,21
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20620,2
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20621,12
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20622,6
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20624,4
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20626,3
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20627,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20628,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20630,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20634,14
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20635,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20636,19
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20650,25
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20653,62
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20656,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20659,33
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20660,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20667,1
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20670,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20674,1
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20680,3
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20684,1
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20686,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20687,1
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20690,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20692,0
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20609,1
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20619,5
Maryland,Southern Maryland Electric Cooperative,2024,May,St. Mary's,20620,2
