state,utility_name,year,month,zip_code,number_of_customers,number_of_disconnections
Oregon,Portland General Electric,2023,Apr,97133,"2,334",0
Oregon,Portland General Electric,2023,Apr,97137,486,0
Oregon,Portland General Electric,2023,Apr,97140,"9,490",10
Oregon,Portland General Electric,2023,Apr,97148,"1,349",0
Oregon,Portland General Electric,2023,Apr,97201,"7,374",10
Oregon,Portland General Electric,2023,Apr,97202,"20,231",21
Oregon,Portland General Electric,2023,Apr,97203,"13,155",41
Oregon,Portland General Electric,2023,Apr,97204,416,1
Oregon,Portland General Electric,2023,Apr,97205,"3,298",5
Oregon,Portland General Electric,2023,Apr,97206,"22,126",14
Oregon,Portland General Electric,2023,Apr,97209,"15,455",17
Oregon,Portland General Electric,2023,Apr,97210,"7,979",5
Oregon,Portland General Electric,2023,Apr,97211,7,0
Oregon,Portland General Electric,2023,Apr,97213,"3,118",3
Oregon,Portland General Electric,2023,Apr,97214,"15,521",17
Oregon,Portland General Electric,2023,Apr,97215,"7,695",6
Oregon,Portland General Electric,2023,Apr,97216,"4,234",6
Oregon,Portland General Electric,2023,Apr,97217,"13,006",27
Oregon,Portland General Electric,2023,Apr,97219,"17,544",7
Oregon,Portland General Electric,2023,Apr,97221,"5,560",5
Oregon,Portland General Electric,2023,Apr,97222,"13,616",16
Oregon,Portland General Electric,2023,Apr,97223,"7,585",48
Oregon,Portland General Electric,2023,Apr,97224,1,18
Oregon,Portland General Electric,2023,Apr,97225,"11,588",5
Oregon,Portland General Electric,2023,Apr,97227,425,0
Oregon,Portland General Electric,2023,Apr,97229,"28,346",14
Oregon,Portland General Electric,2023,Apr,97230,"15,647",35
Oregon,Portland General Electric,2023,Apr,97231,"1,960",0
Oregon,Portland General Electric,2023,Apr,97232,"5,378",5
Oregon,Portland General Electric,2023,Apr,97233,"15,384",97
Oregon,Portland General Electric,2023,Apr,97236,7,49
Oregon,Portland General Electric,2023,Apr,97239,"10,027",6
Oregon,Portland General Electric,2023,Apr,97266,"13,380",39
Oregon,Portland General Electric,2023,Apr,97267,"11,527",9
Oregon,Portland General Electric,2023,Apr,97301,"19,248",58
Oregon,Portland General Electric,2023,Apr,97302,"17,282",20
Oregon,Portland General Electric,2023,Apr,97303,"10,412",5
Oregon,Portland General Electric,2023,Apr,97304,"1,331",0
Oregon,Portland General Electric,2023,Apr,97305,"15,695",40
Oregon,Portland General Electric,2023,Apr,97306,"13,899",21
Oregon,Portland General Electric,2023,Apr,97317,"8,422",28
Oregon,Portland General Electric,2023,Apr,97325,149,0
Oregon,Portland General Electric,2023,Apr,97338,239,0
Oregon,Portland General Electric,2023,Apr,97347,769,0
Oregon,Portland General Electric,2023,Apr,97352,119,0
Oregon,Portland General Electric,2023,Apr,97362,"1,524",2
Oregon,Portland General Electric,2023,Apr,97371,106,0
Oregon,Portland General Electric,2023,Apr,97375,507,0
Oregon,Portland General Electric,2023,Apr,97378,"2,782",6
Oregon,Portland General Electric,2023,Apr,97381,"6,383",5
Oregon,Portland General Electric,2023,Apr,97385,139,1
Oregon,Portland General Electric,2023,Apr,97392,"1,943",2
Oregon,Portland General Electric,2023,Apr,97396,"1,343",0
Oregon,Northwest Natural Gas Company,2023,April,97002,791,0
Oregon,Northwest Natural Gas Company,2023,April,97003,6901,12
Oregon,Northwest Natural Gas Company,2023,April,97004,234,0
Oregon,Northwest Natural Gas Company,2023,April,97005,4321,4
Oregon,Northwest Natural Gas Company,2023,April,97006,9377,2
Oregon,Northwest Natural Gas Company,2023,April,97007,14067,13
Oregon,Northwest Natural Gas Company,2023,April,97008,6336,1
Oregon,Northwest Natural Gas Company,2023,April,97009,1098,1
Oregon,Northwest Natural Gas Company,2023,April,97013,3856,0
Oregon,Northwest Natural Gas Company,2023,April,97015,4676,5
Oregon,Northwest Natural Gas Company,2023,April,97016,116,0
Oregon,Northwest Natural Gas Company,2023,April,97018,655,0
Oregon,Northwest Natural Gas Company,2023,April,97020,161,0
Oregon,Northwest Natural Gas Company,2023,April,97024,2010,3
Oregon,Northwest Natural Gas Company,2023,April,97026,425,1
Oregon,Northwest Natural Gas Company,2023,April,97027,2988,0
Oregon,Northwest Natural Gas Company,2023,April,97030,6488,22
Oregon,Northwest Natural Gas Company,2023,April,97031,3732,4
Oregon,Northwest Natural Gas Company,2023,April,97032,914,0
Oregon,Northwest Natural Gas Company,2023,April,97034,6805,3
Oregon,Northwest Natural Gas Company,2023,April,97035,7280,8
Oregon,Northwest Natural Gas Company,2023,April,97036,1,0
Oregon,Northwest Natural Gas Company,2023,April,97038,2182,2
Oregon,Northwest Natural Gas Company,2023,April,97042,123,1
Oregon,Northwest Natural Gas Company,2023,April,97045,11509,21
Oregon,Northwest Natural Gas Company,2023,April,97048,395,1
Oregon,Northwest Natural Gas Company,2023,April,97051,3368,3
Oregon,Northwest Natural Gas Company,2023,April,97053,629,0
Oregon,Northwest Natural Gas Company,2023,April,97054,19,0
Oregon,Northwest Natural Gas Company,2023,April,97055,3562,7
Oregon,Northwest Natural Gas Company,2023,April,97056,2437,2
Oregon,Northwest Natural Gas Company,2023,April,97058,1670,0
Oregon,Northwest Natural Gas Company,2023,April,97060,4842,3
Oregon,Northwest Natural Gas Company,2023,April,97062,6131,7
Oregon,Northwest Natural Gas Company,2023,April,97064,716,1
Oregon,Northwest Natural Gas Company,2023,April,97068,9486,4
Oregon,Northwest Natural Gas Company,2023,April,97070,6343,9
Oregon,Northwest Natural Gas Company,2023,April,97071,5576,1
Oregon,Northwest Natural Gas Company,2023,April,97078,6002,15
Oregon,Northwest Natural Gas Company,2023,April,97080,11285,13
Oregon,Northwest Natural Gas Company,2023,April,97086,9344,7
Oregon,Northwest Natural Gas Company,2023,April,97089,3392,9
Oregon,Northwest Natural Gas Company,2023,April,97101,312,0
Oregon,Northwest Natural Gas Company,2023,April,97103,4078,9
Oregon,Northwest Natural Gas Company,2023,April,97106,458,2
Oregon,Northwest Natural Gas Company,2023,April,97110,1365,0
Oregon,Northwest Natural Gas Company,2023,April,97111,61,0
Oregon,Northwest Natural Gas Company,2023,April,97113,2764,6
Oregon,Northwest Natural Gas Company,2023,April,97114,17,0
Oregon,Northwest Natural Gas Company,2023,April,97115,959,0
Oregon,Northwest Natural Gas Company,2023,April,97116,3714,5
Oregon,Northwest Natural Gas Company,2023,April,97121,430,0
Oregon,Northwest Natural Gas Company,2023,April,97123,12032,18
Oregon,Northwest Natural Gas Company,2023,April,97124,10786,11
Oregon,Northwest Natural Gas Company,2023,April,97127,843,0
Oregon,Northwest Natural Gas Company,2023,April,97128,3443,5
Oregon,Northwest Natural Gas Company,2023,April,97132,5690,4
Oregon,Northwest Natural Gas Company,2023,April,97133,1214,0
Oregon,Northwest Natural Gas Company,2023,April,97138,4388,3
Oregon,Northwest Natural Gas Company,2023,April,97140,6720,5
Oregon,Northwest Natural Gas Company,2023,April,97146,2180,6
Oregon,Northwest Natural Gas Company,2023,April,97201,2589,4
Oregon,Northwest Natural Gas Company,2023,April,97202,11736,6
Oregon,Northwest Natural Gas Company,2023,April,97203,7589,20
Oregon,Northwest Natural Gas Company,2023,April,97204,124,0
Oregon,Northwest Natural Gas Company,2023,April,97205,1586,4
Oregon,Northwest Natural Gas Company,2023,April,97206,14033,17
Oregon,Northwest Natural Gas Company,2023,April,97209,2461,1
Oregon,Northwest Natural Gas Company,2023,April,97210,4349,8
Oregon,Northwest Natural Gas Company,2023,April,97211,10554,25
Oregon,Northwest Natural Gas Company,2023,April,97212,8568,18
Oregon,Northwest Natural Gas Company,2023,April,97213,9911,15
Oregon,Northwest Natural Gas Company,2023,April,97214,8579,15
Oregon,Northwest Natural Gas Company,2023,April,97215,5773,6
Oregon,Northwest Natural Gas Company,2023,April,97216,3453,5
Oregon,Northwest Natural Gas Company,2023,April,97217,10605,23
Oregon,Northwest Natural Gas Company,2023,April,97218,3649,9
Oregon,Northwest Natural Gas Company,2023,April,97219,12526,12
Oregon,Northwest Natural Gas Company,2023,April,97220,6743,11
Oregon,Northwest Natural Gas Company,2023,April,97221,3963,9
Oregon,Northwest Natural Gas Company,2023,April,97222,8120,6
Oregon,Northwest Natural Gas Company,2023,April,97223,12990,13
Oregon,Northwest Natural Gas Company,2023,April,97224,10770,6
Oregon,Northwest Natural Gas Company,2023,April,97225,7321,8
Oregon,Northwest Natural Gas Company,2023,April,97227,1648,4
Oregon,Northwest Natural Gas Company,2023,April,97229,21441,12
Oregon,Northwest Natural Gas Company,2023,April,97230,9449,13
Oregon,Northwest Natural Gas Company,2023,April,97231,777,1
Oregon,Northwest Natural Gas Company,2023,April,97232,2945,3
Oregon,Northwest Natural Gas Company,2023,April,97233,6245,6
Oregon,Northwest Natural Gas Company,2023,April,97236,7259,24
Oregon,Northwest Natural Gas Company,2023,April,97239,3976,5
Oregon,Northwest Natural Gas Company,2023,April,97248,1,0
Oregon,Northwest Natural Gas Company,2023,April,97266,7298,21
Oregon,Northwest Natural Gas Company,2023,April,97267,8770,10
Oregon,Northwest Natural Gas Company,2023,April,97301,8693,28
Oregon,Northwest Natural Gas Company,2023,April,97302,10356,15
Oregon,Northwest Natural Gas Company,2023,April,97303,9041,12
Oregon,Northwest Natural Gas Company,2023,April,97304,7350,6
Oregon,Northwest Natural Gas Company,2023,April,97305,6934,24
Oregon,Northwest Natural Gas Company,2023,April,97306,8741,2
Oregon,Northwest Natural Gas Company,2023,April,97310,9,0
Oregon,Northwest Natural Gas Company,2023,April,97317,3888,12
Oregon,Northwest Natural Gas Company,2023,April,97321,8837,5
Oregon,Northwest Natural Gas Company,2023,April,97322,7450,5
Oregon,Northwest Natural Gas Company,2023,April,97325,805,0
Oregon,Northwest Natural Gas Company,2023,April,97327,555,0
Oregon,Northwest Natural Gas Company,2023,April,97330,9367,5
Oregon,Northwest Natural Gas Company,2023,April,97333,4485,3
Oregon,Northwest Natural Gas Company,2023,April,97338,4637,9
Oregon,Northwest Natural Gas Company,2023,April,97341,1351,1
Oregon,Northwest Natural Gas Company,2023,April,97345,12,0
Oregon,Northwest Natural Gas Company,2023,April,97347,226,2
Oregon,Northwest Natural Gas Company,2023,April,97348,218,0
Oregon,Northwest Natural Gas Company,2023,April,97351,1839,2
Oregon,Northwest Natural Gas Company,2023,April,97352,780,0
Oregon,Northwest Natural Gas Company,2023,April,97355,5160,4
Oregon,Northwest Natural Gas Company,2023,April,97358,409,1
Oregon,Northwest Natural Gas Company,2023,April,97360,505,1
Oregon,Northwest Natural Gas Company,2023,April,97361,1357,1
Oregon,Northwest Natural Gas Company,2023,April,97362,748,0
Oregon,Northwest Natural Gas Company,2023,April,97364,229,0
Oregon,Northwest Natural Gas Company,2023,April,97365,1672,1
Oregon,Northwest Natural Gas Company,2023,April,97366,181,0
Oregon,Northwest Natural Gas Company,2023,April,97367,4241,5
Oregon,Northwest Natural Gas Company,2023,April,97368,895,0
Oregon,Northwest Natural Gas Company,2023,April,97370,1260,1
Oregon,Northwest Natural Gas Company,2023,April,97371,44,0
Oregon,Northwest Natural Gas Company,2023,April,97372,9,0
Oregon,Northwest Natural Gas Company,2023,April,97374,304,2
Oregon,Northwest Natural Gas Company,2023,April,97377,53,0
Oregon,Northwest Natural Gas Company,2023,April,97378,813,1
Oregon,Northwest Natural Gas Company,2023,April,97380,153,0
Oregon,Northwest Natural Gas Company,2023,April,97381,2964,6
Oregon,Northwest Natural Gas Company,2023,April,97383,1795,3
Oregon,Northwest Natural Gas Company,2023,April,97384,33,0
Oregon,Northwest Natural Gas Company,2023,April,97385,895,1
Oregon,Northwest Natural Gas Company,2023,April,97386,2193,2
Oregon,Northwest Natural Gas Company,2023,April,97388,1053,2
Oregon,Northwest Natural Gas Company,2023,April,97389,312,0
Oregon,Northwest Natural Gas Company,2023,April,97391,290,0
Oregon,Northwest Natural Gas Company,2023,April,97392,992,1
Oregon,Northwest Natural Gas Company,2023,April,97396,418,0
Oregon,Northwest Natural Gas Company,2023,April,97401,5676,6
Oregon,Northwest Natural Gas Company,2023,April,97402,4622,5
Oregon,Northwest Natural Gas Company,2023,April,97403,1583,3
Oregon,Northwest Natural Gas Company,2023,April,97404,6364,4
Oregon,Northwest Natural Gas Company,2023,April,97405,7020,5
Oregon,Northwest Natural Gas Company,2023,April,97408,2998,4
Oregon,Avista Utilities,2023,April,97417,312,2
Oregon,Northwest Natural Gas Company,2023,April,97420,838,2
Oregon,Northwest Natural Gas Company,2023,April,97423,219,0
Oregon,Northwest Natural Gas Company,2023,April,97424,2352,0
Oregon,Northwest Natural Gas Company,2023,April,97426,1302,2
Oregon,Avista Utilities,2023,April,97432,56,0
Oregon,Northwest Natural Gas Company,2023,April,97438,8,0
Oregon,Avista Utilities,2023,April,97442,149,0
Oregon,Northwest Natural Gas Company,2023,April,97446,587,0
Oregon,Northwest Natural Gas Company,2023,April,97448,1456,3
Oregon,Northwest Natural Gas Company,2023,April,97455,138,0
Oregon,Avista Utilities,2023,April,97457,1475,4
Oregon,Northwest Natural Gas Company,2023,April,97458,140,0
Oregon,Northwest Natural Gas Company,2023,April,97459,602,0
